Gene	Cell
CKB	VLMC_Slc7a11
CLIP3	VLMC_Slc7a11
CLTA	VLMC_Slc7a11
CMTM4	VLMC_Slc7a11
COL6A6	VLMC_Slc7a11
COLGALT1	VLMC_Slc7a11
COPS6	VLMC_Slc7a11
COX5A	VLMC_Slc7a11
COX7A2	VLMC_Slc7a11
COX7A2L	VLMC_Slc7a11
CPNE4	VLMC_Slc7a11
CST3	VLMC_Slc7a11
CTC1	VLMC_Slc7a11
CTTN	VLMC_Slc7a11
CUEDC2	VLMC_Slc7a11
CYFIP2	VLMC_Slc7a11
CYTH2	VLMC_Slc7a11
DAPK3	VLMC_Slc7a11
DDX24	VLMC_Slc7a11
DENR	VLMC_Slc7a11
DGCR6	VLMC_Slc7a11
DGCR6L	VLMC_Slc7a11
DGKE	VLMC_Slc7a11
DKK3	VLMC_Slc7a11
DLG1	VLMC_Slc7a11
DPP9	VLMC_Slc7a11
DRG2	VLMC_Slc7a11
DUSP16	VLMC_Slc7a11
DXO	VLMC_Slc7a11
EID2B	VLMC_Slc7a11
EIF3I	VLMC_Slc7a11
ELOC	VLMC_Slc7a11
EMG1	VLMC_Slc7a11
ENO1	VLMC_Slc7a11
ENPP1	VLMC_Slc7a11
ERGIC3	VLMC_Slc7a11
KIAA1217	VLMC_Slc7a11
FAM174A	VLMC_Slc7a11
FAM53C	VLMC_Slc7a11
FAU	VLMC_Slc7a11
FAXC	VLMC_Slc7a11
FBXL6	VLMC_Slc7a11
FBXO31	VLMC_Slc7a11
FBXO33	VLMC_Slc7a11
FKRP	VLMC_Slc7a11
FLOT1	VLMC_Slc7a11
FNBP1L	VLMC_Slc7a11
FREM1	VLMC_Slc7a11
FRMD4A	VLMC_Slc7a11
FUBP1	VLMC_Slc7a11
FUCA2	VLMC_Slc7a11
G3BP2	VLMC_Slc7a11
GABBR1	VLMC_Slc7a11
GALNT18	VLMC_Slc7a11
GBF1	VLMC_Slc7a11
GFOD1	VLMC_Slc7a11
GLMP	VLMC_Slc7a11
GLS	VLMC_Slc7a11
C11orf71	VLMC_Slc7a11
GNAS	VLMC_Slc7a11
GNB2	VLMC_Slc7a11
GNB4	VLMC_Slc7a11
GOLGB1	VLMC_Slc7a11
GOLT1B	VLMC_Slc7a11
GPC6	VLMC_Slc7a11
GPCPD1	VLMC_Slc7a11
GPRASP2	VLMC_Slc7a11
GRK5	VLMC_Slc7a11
HDGF	VLMC_Slc7a11
HECTD4	VLMC_Slc7a11
HIGD1A	VLMC_Slc7a11
HMGCS1	VLMC_Slc7a11
HNRNPA0	VLMC_Slc7a11
HNRNPR	VLMC_Slc7a11
HS6ST1	VLMC_Slc7a11
HYOU1	VLMC_Slc7a11
IER5L	VLMC_Slc7a11
IGF1	VLMC_Slc7a11
IGFBP2	VLMC_Slc7a11
INAFM1	VLMC_Slc7a11
INSIG1	VLMC_Slc7a11
IPO11	VLMC_Slc7a11
IQSEC1	VLMC_Slc7a11
ITM2C	VLMC_Slc7a11
JAGN1	VLMC_Slc7a11
JMJD8	VLMC_Slc7a11
JPH1	VLMC_Slc7a11
JUND	VLMC_Slc7a11
KCNMA1	VLMC_Slc7a11
KCNT2	VLMC_Slc7a11
KCTD2	VLMC_Slc7a11
KIF3A	VLMC_Slc7a11
KLHL3	VLMC_Slc7a11
KLHL32	VLMC_Slc7a11
LACTB	VLMC_Slc7a11
LDHB	VLMC_Slc7a11
LPCAT2	VLMC_Slc7a11
LRCH3	VLMC_Slc7a11
LSM7	VLMC_Slc7a11
LY6E	VLMC_Slc7a11
MACO1	VLMC_Slc7a11
MAP3K2	VLMC_Slc7a11
MAPK10	VLMC_Slc7a11
MAPK4	VLMC_Slc7a11
MAPK8IP1	VLMC_Slc7a11
MDH2	VLMC_Slc7a11
MED15	VLMC_Slc7a11
METRNL	VLMC_Slc7a11
MFSD8	VLMC_Slc7a11
MINPP1	VLMC_Slc7a11
MLEC	VLMC_Slc7a11
MOXD1	VLMC_Slc7a11
MPC1	VLMC_Slc7a11
MPC2	VLMC_Slc7a11
MPPED2	VLMC_Slc7a11
MRPL14	VLMC_Slc7a11
MRPL35	VLMC_Slc7a11
MRPS17	VLMC_Slc7a11
MRTFA	VLMC_Slc7a11
MTCH1	VLMC_Slc7a11
MTCL1	VLMC_Slc7a11
MTLN	VLMC_Slc7a11
MTURN	VLMC_Slc7a11
MTUS2	VLMC_Slc7a11
NANP	VLMC_Slc7a11
NARS1	VLMC_Slc7a11
NBEA	VLMC_Slc7a11
NCOA1	VLMC_Slc7a11
NDFIP2	VLMC_Slc7a11
NDUFA3	VLMC_Slc7a11
NDUFS2	VLMC_Slc7a11
NDUFV1	VLMC_Slc7a11
NFKB1	VLMC_Slc7a11
NFYC	VLMC_Slc7a11
NKD1	VLMC_Slc7a11
NKIRAS1	VLMC_Slc7a11
NPDC1	VLMC_Slc7a11
NPTN	VLMC_Slc7a11
NSF	VLMC_Slc7a11
NSMCE2	VLMC_Slc7a11
NSMCE3	VLMC_Slc7a11
NSMF	VLMC_Slc7a11
OAZ1	VLMC_Slc7a11
ORC2	VLMC_Slc7a11
ORMDL3	VLMC_Slc7a11
OSBPL1A	VLMC_Slc7a11
OSBPL3	VLMC_Slc7a11
PAM16	VLMC_Slc7a11
PCBP1	VLMC_Slc7a11
PCDH9	VLMC_Slc7a11
PCDHGA6	VLMC_Slc7a11
PCED1B	VLMC_Slc7a11
PCNA	VLMC_Slc7a11
PCYOX1	VLMC_Slc7a11
PDAP1	VLMC_Slc7a11
PDE10A	VLMC_Slc7a11
PFDN5	VLMC_Slc7a11
PFDN6	VLMC_Slc7a11
PFN2	VLMC_Slc7a11
PGRMC1	VLMC_Slc7a11
PHTF1	VLMC_Slc7a11
PIP4K2C	VLMC_Slc7a11
PNISR	VLMC_Slc7a11
PNMA8B	VLMC_Slc7a11
POLR2E	VLMC_Slc7a11
POP5	VLMC_Slc7a11
PORCN	VLMC_Slc7a11
PPM1L	VLMC_Slc7a11
PPP1R9A	VLMC_Slc7a11
PPP2R2A	VLMC_Slc7a11
PPP3CC	VLMC_Slc7a11
PRDM5	VLMC_Slc7a11
PROX1	VLMC_Slc7a11
PRPF19	VLMC_Slc7a11
PSMD4	VLMC_Slc7a11
PSMD6	VLMC_Slc7a11
PTMS	VLMC_Slc7a11
PTPRD	VLMC_Slc7a11
PXK	VLMC_Slc7a11
R3HDM1	VLMC_Slc7a11
R3HDM4	VLMC_Slc7a11
TGIF2-RAB5IF	VLMC_Slc7a11
RAB5IF	VLMC_Slc7a11
RAC3	VLMC_Slc7a11
RAMACL	VLMC_Slc7a11
RAMAC	VLMC_Slc7a11
RAMP1	VLMC_Slc7a11
RAP2A	VLMC_Slc7a11
RASA1	VLMC_Slc7a11
RBFOX1	VLMC_Slc7a11
RCAN2	VLMC_Slc7a11
REEP5	VLMC_Slc7a11
RFC1	VLMC_Slc7a11
RFXAP	VLMC_Slc7a11
RGS9	VLMC_Slc7a11
RHBDD2	VLMC_Slc7a11
RIC8A	VLMC_Slc7a11
RNF220	VLMC_Slc7a11
ROBO1	VLMC_Slc7a11
RPL18	VLMC_Slc7a11
RPL22L1	VLMC_Slc7a11
RPL35	VLMC_Slc7a11
RPL36A	VLMC_Slc7a11
RPL39	VLMC_Slc7a11
RPN1	VLMC_Slc7a11
RPS11	VLMC_Slc7a11
RPS14	VLMC_Slc7a11
RPS20	VLMC_Slc7a11
RPS21	VLMC_Slc7a11
RPS26	VLMC_Slc7a11
RPS27	VLMC_Slc7a11
RPS3	VLMC_Slc7a11
RPS4X	VLMC_Slc7a11
RPS9	VLMC_Slc7a11
RTL8C	VLMC_Slc7a11
RWDD1	VLMC_Slc7a11
SARS1	VLMC_Slc7a11
SCAP	VLMC_Slc7a11
SCCPDH	VLMC_Slc7a11
SCP2	VLMC_Slc7a11
SDHAF1	VLMC_Slc7a11
SDHB	VLMC_Slc7a11
SDK2	VLMC_Slc7a11
SERGEF	VLMC_Slc7a11
SERPINA11	VLMC_Slc7a11
SGIP1	VLMC_Slc7a11
SIDT1	VLMC_Slc7a11
SIVA1	VLMC_Slc7a11
SLC1A3	VLMC_Slc7a11
SLC20A1	VLMC_Slc7a11
SLC22A8	VLMC_Slc7a11
SLC25A3	VLMC_Slc7a11
SLC35F3	VLMC_Slc7a11
SLC9A6	VLMC_Slc7a11
SMDT1	VLMC_Slc7a11
SMIM7	VLMC_Slc7a11
SNED1	VLMC_Slc7a11
SNPH	VLMC_Slc7a11
SNRPD2	VLMC_Slc7a11
SORT1	VLMC_Slc7a11
SPOUT1	VLMC_Slc7a11
SRP14	VLMC_Slc7a11
SRRD	VLMC_Slc7a11
SSNA1	VLMC_Slc7a11
SSR2	VLMC_Slc7a11
STIP1	VLMC_Slc7a11
STX1A	VLMC_Slc7a11
STXBP1	VLMC_Slc7a11
SUB1	VLMC_Slc7a11
SYNE1	VLMC_Slc7a11
TBCB	VLMC_Slc7a11
TCN2	VLMC_Slc7a11
TGOLN2	VLMC_Slc7a11
TMED4	VLMC_Slc7a11
TMEM101	VLMC_Slc7a11
TMEM14C	VLMC_Slc7a11
TMEM201	VLMC_Slc7a11
TMEM33	VLMC_Slc7a11
TMEM45A	VLMC_Slc7a11
TMEM50A	VLMC_Slc7a11
TMEM59	VLMC_Slc7a11
TMEM63B	VLMC_Slc7a11
TMEM70	VLMC_Slc7a11
TNFAIP6	VLMC_Slc7a11
TOR2A	VLMC_Slc7a11
TPT1	VLMC_Slc7a11
TRAPPC4	VLMC_Slc7a11
TRIM28	VLMC_Slc7a11
TP53RK	VLMC_Slc7a11
TSN	VLMC_Slc7a11
TSPAN6	VLMC_Slc7a11
TTC3	VLMC_Slc7a11
TTLL11	VLMC_Slc7a11
U2SURP	VLMC_Slc7a11
UBE2K	VLMC_Slc7a11
UNC13C	VLMC_Slc7a11
UTRN	VLMC_Slc7a11
VDAC2	VLMC_Slc7a11
VEGFC	VLMC_Slc7a11
WDR47	VLMC_Slc7a11
XRN1	VLMC_Slc7a11
YEATS4	VLMC_Slc7a11
YLPM1	VLMC_Slc7a11
YWHAB	VLMC_Slc7a11
YWHAG	VLMC_Slc7a11
ZC3H13	VLMC_Slc7a11
ZDHHC2	VLMC_Slc7a11
ZDHHC8	VLMC_Slc7a11
ZFHX4	VLMC_Slc7a11
ZNF436	VLMC_Slc7a11
ZMAT3	VLMC_Slc7a11
C2orf68	Inh_Lamp5
KIAA0930	Inh_Lamp5
ACSL3	Inh_Lamp5
ACSS1	Inh_Lamp5
ACTG1	Inh_Lamp5
ACTN4	Inh_Lamp5
ACTR3	Inh_Lamp5
ACYP2	Inh_Lamp5
ADAM23	Inh_Lamp5
ADGRA1	Inh_Lamp5
ADGRL2	Inh_Lamp5
ADRA1B	Inh_Lamp5
AHI1	Inh_Lamp5
ALDH18A1	Inh_Lamp5
AMFR	Inh_Lamp5
ANKRD24	Inh_Lamp5
ANP32A	Inh_Lamp5
ANP32D	Inh_Lamp5
AP2A2	Inh_Lamp5
AP3B1	Inh_Lamp5
APLP1	Inh_Lamp5
ARHGDIG	Inh_Lamp5
ARHGEF28	Inh_Lamp5
ARL1	Inh_Lamp5
ATL3	Inh_Lamp5
ATP11C	Inh_Lamp5
ATP13A2	Inh_Lamp5
ATP1A1	Inh_Lamp5
ATP1B1	Inh_Lamp5
ATP2B1	Inh_Lamp5
ATPAF1	Inh_Lamp5
ATRNL1	Inh_Lamp5
ATXN7L3B	Inh_Lamp5
BAIAP2	Inh_Lamp5
BAZ2B	Inh_Lamp5
C9orf78	Inh_Lamp5
BCL9	Inh_Lamp5
BMP2K	Inh_Lamp5
BRD9	Inh_Lamp5
BSG	Inh_Lamp5
BTAF1	Inh_Lamp5
CALM3	Inh_Lamp5
CALY	Inh_Lamp5
CAMK1D	Inh_Lamp5
CAMK2A	Inh_Lamp5
CAMK2N1	Inh_Lamp5
CCAR1	Inh_Lamp5
CCK	Inh_Lamp5
CCL27	Inh_Lamp5
CCNL1	Inh_Lamp5
CDC42SE2	Inh_Lamp5
CDH4	Inh_Lamp5
CDK17	Inh_Lamp5
CDK5R1	Inh_Lamp5
CELF3	Inh_Lamp5
CEP112	Inh_Lamp5
CERS6	Inh_Lamp5
CHD2	Inh_Lamp5
CHD4	Inh_Lamp5
CHGB	Inh_Lamp5
CHIC2	Inh_Lamp5
CHST1	Inh_Lamp5
CKB	Inh_Lamp5
CLPP	Inh_Lamp5
CLPX	Inh_Lamp5
CNIH2	Inh_Lamp5
CNTNAP2	Inh_Lamp5
COL19A1	Inh_Lamp5
COX5B	Inh_Lamp5
COX6C	Inh_Lamp5
COX7A2	Inh_Lamp5
CPD	Inh_Lamp5
CPNE8	Inh_Lamp5
CPT1C	Inh_Lamp5
CREG2	Inh_Lamp5
CSDC2	Inh_Lamp5
CSMD2	Inh_Lamp5
CTNNA3	Inh_Lamp5
CTSD	Inh_Lamp5
CXCL14	Inh_Lamp5
CYB5R4	Inh_Lamp5
CYC1	Inh_Lamp5
KIAA1549L	Inh_Lamp5
DACH1	Inh_Lamp5
DAD1	Inh_Lamp5
DARS1	Inh_Lamp5
DCLK2	Inh_Lamp5
DENND4A	Inh_Lamp5
DENND6A	Inh_Lamp5
DHPS	Inh_Lamp5
DHX36	Inh_Lamp5
DIAPH2	Inh_Lamp5
DNER	Inh_Lamp5
DNMBP	Inh_Lamp5
DPYSL4	Inh_Lamp5
DRG1	Inh_Lamp5
DUSP15	Inh_Lamp5
DYNLL1	Inh_Lamp5
EEF2	Inh_Lamp5
EIF3M	Inh_Lamp5
ELOVL4	Inh_Lamp5
ELP3	Inh_Lamp5
ENSA	Inh_Lamp5
EPB41L4A	Inh_Lamp5
EPB41L4B	Inh_Lamp5
ERGIC2	Inh_Lamp5
ETFA	Inh_Lamp5
FABP5	Inh_Lamp5
FAM110B	Inh_Lamp5
FAM135A	Inh_Lamp5
FAU	Inh_Lamp5
FBN1	Inh_Lamp5
FBXO3	Inh_Lamp5
FGD4	Inh_Lamp5
FGF14	Inh_Lamp5
FJX1	Inh_Lamp5
FNIP1	Inh_Lamp5
FRRS1L	Inh_Lamp5
FRS2	Inh_Lamp5
FXYD6	Inh_Lamp5
GAA	Inh_Lamp5
GABBR1	Inh_Lamp5
GDE1	Inh_Lamp5
GLYR1	Inh_Lamp5
ZNF721	Inh_Lamp5
GMCL1	Inh_Lamp5
GMCL2	Inh_Lamp5
GNB1	Inh_Lamp5
GNL3	Inh_Lamp5
GPATCH8	Inh_Lamp5
GPBP1L1	Inh_Lamp5
GRIA3	Inh_Lamp5
GRM1	Inh_Lamp5
GTPBP4	Inh_Lamp5
GUK1	Inh_Lamp5
HECA	Inh_Lamp5
HECW1	Inh_Lamp5
HIP1	Inh_Lamp5
HLCS	Inh_Lamp5
HMGN3	Inh_Lamp5
HNRNPCL1	Inh_Lamp5
HNRNPCL2	Inh_Lamp5
HNRNPCL3	Inh_Lamp5
HNRNPC	Inh_Lamp5
HNRNPCL4	Inh_Lamp5
HOOK3	Inh_Lamp5
HRAS	Inh_Lamp5
HS6ST1	Inh_Lamp5
HSP90AB1	Inh_Lamp5
HSPA5	Inh_Lamp5
ILF2	Inh_Lamp5
ILKAP	Inh_Lamp5
IRS1	Inh_Lamp5
ITM2C	Inh_Lamp5
ITSN1	Inh_Lamp5
ITSN2	Inh_Lamp5
JUNB	Inh_Lamp5
JUND	Inh_Lamp5
KANSL1L	Inh_Lamp5
KATNA1	Inh_Lamp5
KCNC3	Inh_Lamp5
KCNH7	Inh_Lamp5
KCNJ4	Inh_Lamp5
KCNMB2	Inh_Lamp5
KCNS3	Inh_Lamp5
KDM2A	Inh_Lamp5
KIF26B	Inh_Lamp5
KITLG	Inh_Lamp5
KMT2B	Inh_Lamp5
KRT10	Inh_Lamp5
LAMP2	Inh_Lamp5
LAMP5	Inh_Lamp5
LAMTOR2	Inh_Lamp5
LARS2	Inh_Lamp5
LETM2	Inh_Lamp5
LGMN	Inh_Lamp5
LIMA1	Inh_Lamp5
LMO4	Inh_Lamp5
LNPEP	Inh_Lamp5
LRRC4C	Inh_Lamp5
LRRTM3	Inh_Lamp5
LRTM1	Inh_Lamp5
LUC7L	Inh_Lamp5
LYST	Inh_Lamp5
MACO1	Inh_Lamp5
MAGI1	Inh_Lamp5
MAML3	Inh_Lamp5
MAP3K4	Inh_Lamp5
MAP4K5	Inh_Lamp5
MEST	Inh_Lamp5
METAP2	Inh_Lamp5
MFSD6	Inh_Lamp5
MIF	Inh_Lamp5
MINPP1	Inh_Lamp5
MRAS	Inh_Lamp5
MRFAP1	Inh_Lamp5
MRFAP1L1	Inh_Lamp5
MRPS16	Inh_Lamp5
NAT14	Inh_Lamp5
NAXD	Inh_Lamp5
NCLN	Inh_Lamp5
NDN	Inh_Lamp5
NDUFA11	Inh_Lamp5
NDUFA4	Inh_Lamp5
NDUFA8	Inh_Lamp5
NDUFB5	Inh_Lamp5
NDUFB6	Inh_Lamp5
NDUFB8	Inh_Lamp5
NDUFB9	Inh_Lamp5
NDUFV2	Inh_Lamp5
NEDD8	Inh_Lamp5
NFE2L1	Inh_Lamp5
NGRN	Inh_Lamp5
NLGN1	Inh_Lamp5
NME1	Inh_Lamp5
NME7	Inh_Lamp5
NOP56	Inh_Lamp5
NOP58	Inh_Lamp5
NRBP2	Inh_Lamp5
NTNG1	Inh_Lamp5
NUMBL	Inh_Lamp5
OPRM1	Inh_Lamp5
PCGF6	Inh_Lamp5
PCSK1	Inh_Lamp5
PDIA3	Inh_Lamp5
PDZRN3	Inh_Lamp5
PGGT1B	Inh_Lamp5
PHF12	Inh_Lamp5
PLEKHG5	Inh_Lamp5
PLEKHJ1	Inh_Lamp5
PLPPR4	Inh_Lamp5
PMM1	Inh_Lamp5
PNISR	Inh_Lamp5
PNN	Inh_Lamp5
POLB	Inh_Lamp5
POLDIP3	Inh_Lamp5
POLR2E	Inh_Lamp5
PRDX1	Inh_Lamp5
PRR3	Inh_Lamp5
PRR7	Inh_Lamp5
PSMA3	Inh_Lamp5
PSMA5	Inh_Lamp5
PSMB1	Inh_Lamp5
PSMC3	Inh_Lamp5
PSMC5	Inh_Lamp5
PSMC6	Inh_Lamp5
PSTK	Inh_Lamp5
PTN	Inh_Lamp5
PTPA	Inh_Lamp5
PTPRR	Inh_Lamp5
PURB	Inh_Lamp5
PXMP4	Inh_Lamp5
R3HDM2	Inh_Lamp5
RAB40C	Inh_Lamp5
RASAL2	Inh_Lamp5
RASGRP1	Inh_Lamp5
RBBP5	Inh_Lamp5
RCAN3	Inh_Lamp5
RGS20	Inh_Lamp5
RGS7BP	Inh_Lamp5
RHOQ	Inh_Lamp5
RLIM	Inh_Lamp5
RNF220	Inh_Lamp5
ROCK2	Inh_Lamp5
RORA	Inh_Lamp5
RPL12	Inh_Lamp5
RPL18	Inh_Lamp5
RPL18A	Inh_Lamp5
RPL19	Inh_Lamp5
RPL23	Inh_Lamp5
RPL26	Inh_Lamp5
RPL28	Inh_Lamp5
RPL34	Inh_Lamp5
RPL37	Inh_Lamp5
RPL38	Inh_Lamp5
RPL8	Inh_Lamp5
RPS11	Inh_Lamp5
RPS27	Inh_Lamp5
RPS3A	Inh_Lamp5
RPS7	Inh_Lamp5
RSBN1L	Inh_Lamp5
SAFB2	Inh_Lamp5
SAMD5	Inh_Lamp5
SAP130	Inh_Lamp5
SCAMP1	Inh_Lamp5
SCD	Inh_Lamp5
SCN1B	Inh_Lamp5
SCN3A	Inh_Lamp5
SCRN1	Inh_Lamp5
SCUBE1	Inh_Lamp5
SEC11C	Inh_Lamp5
SF3B2	Inh_Lamp5
SF3B6	Inh_Lamp5
SGCZ	Inh_Lamp5
SLAIN2	Inh_Lamp5
SLC1A2	Inh_Lamp5
SLC31A1	Inh_Lamp5
SLC39A10	Inh_Lamp5
SLC44A1	Inh_Lamp5
SLC48A1	Inh_Lamp5
SNX19	Inh_Lamp5
SNX30	Inh_Lamp5
SON	Inh_Lamp5
SP3	Inh_Lamp5
SPARCL1	Inh_Lamp5
SPHKAP	Inh_Lamp5
SRSF2	Inh_Lamp5
ST6GAL1	Inh_Lamp5
STMN1	Inh_Lamp5
STMN4	Inh_Lamp5
STRN4	Inh_Lamp5
SUPT6H	Inh_Lamp5
SUSD4	Inh_Lamp5
SYT11	Inh_Lamp5
TAGLN3	Inh_Lamp5
TANGO2	Inh_Lamp5
TBC1D30	Inh_Lamp5
TCF25	Inh_Lamp5
TCP1	Inh_Lamp5
THAP3	Inh_Lamp5
TIAL1	Inh_Lamp5
TIGD2	Inh_Lamp5
TM9SF4	Inh_Lamp5
TMED10	Inh_Lamp5
TMED2	Inh_Lamp5
TMED5	Inh_Lamp5
TMEFF1	Inh_Lamp5
TMEM147	Inh_Lamp5
TMEM164	Inh_Lamp5
TMEM170B	Inh_Lamp5
TMEM191C	Inh_Lamp5
TMEM191B	Inh_Lamp5
TMEM59L	Inh_Lamp5
TMSB4Y	Inh_Lamp5
TOGARAM1	Inh_Lamp5
TOPORS	Inh_Lamp5
TRAPPC3	Inh_Lamp5
TRERF1	Inh_Lamp5
TRIP11	Inh_Lamp5
TSPAN3	Inh_Lamp5
TUBB2A	Inh_Lamp5
TULP4	Inh_Lamp5
TUT4	Inh_Lamp5
UBAP2L	Inh_Lamp5
UBASH3B	Inh_Lamp5
UBB	Inh_Lamp5
UBC	Inh_Lamp5
UBE2R2	Inh_Lamp5
UBR3	Inh_Lamp5
UBXN2B	Inh_Lamp5
UCHL1	Inh_Lamp5
UCHL3	Inh_Lamp5
UNC80	Inh_Lamp5
UQCC2	Inh_Lamp5
USP29	Inh_Lamp5
USP45	Inh_Lamp5
USP53	Inh_Lamp5
USP7	Inh_Lamp5
VOPP1	Inh_Lamp5
VSTM2A	Inh_Lamp5
WDR45B	Inh_Lamp5
WDR7	Inh_Lamp5
WLS	Inh_Lamp5
WTAP	Inh_Lamp5
YPEL2	Inh_Lamp5
YWHAH	Inh_Lamp5
ZNF704	Inh_Lamp5
ZNF700	Inh_Lamp5
ZNF878	Inh_Lamp5
ZNF483	Inh_Lamp5
ZMYND8	Inh_Lamp5
ZWINT	Inh_Lamp5
ACSL3	Inh_Vip
ACTG1	Inh_Vip
AGFG1	Inh_Vip
AMD1	Inh_Vip
ARL1	Inh_Vip
ATP1A1	Inh_Vip
ATP2B1	Inh_Vip
ATP5PO	Inh_Vip
DONSON	Inh_Vip
BAIAP2	Inh_Vip
BMPER	Inh_Vip
BSG	Inh_Vip
CALM3	Inh_Vip
CHGB	Inh_Vip
CHN1	Inh_Vip
CHRFAM7A	Inh_Vip
CHRNA7	Inh_Vip
CHST1	Inh_Vip
CLU	Inh_Vip
COX5B	Inh_Vip
COX6C	Inh_Vip
CPNE7	Inh_Vip
CREG2	Inh_Vip
CSF1	Inh_Vip
CSNK1G3	Inh_Vip
DDOST	Inh_Vip
DRAM2	Inh_Vip
DYNC1H1	Inh_Vip
DYNLL1	Inh_Vip
EBP	Inh_Vip
EEF2K	Inh_Vip
ELMO1	Inh_Vip
EPHB6	Inh_Vip
ERBB4	Inh_Vip
FABP5	Inh_Vip
FJX1	Inh_Vip
FRMD5	Inh_Vip
GDE1	Inh_Vip
GDI1	Inh_Vip
HRAS	Inh_Vip
HSD17B12	Inh_Vip
HSP90AA1	Inh_Vip
HSP90AB1	Inh_Vip
HSPA5	Inh_Vip
IP6K1	Inh_Vip
JUNB	Inh_Vip
KANSL3	Inh_Vip
KMT2C	Inh_Vip
KPNA3	Inh_Vip
LAMP2	Inh_Vip
LARS2	Inh_Vip
LRRFIP2	Inh_Vip
LYPD1	Inh_Vip
MAPKAP1	Inh_Vip
MIF	Inh_Vip
MRTFA	Inh_Vip
MXI1	Inh_Vip
MYCBP	Inh_Vip
NAT14	Inh_Vip
NDUFB5	Inh_Vip
NDUFB8	Inh_Vip
NELL2	Inh_Vip
NME1	Inh_Vip
NRXN2	Inh_Vip
NSG1	Inh_Vip
OSBPL6	Inh_Vip
PCDH10	Inh_Vip
PDIA3	Inh_Vip
PGM2L1	Inh_Vip
PLPP3	Inh_Vip
PMM1	Inh_Vip
PSMC5	Inh_Vip
PSMD14	Inh_Vip
PTGDS	Inh_Vip
PTN	Inh_Vip
PTPN12	Inh_Vip
PTPRE	Inh_Vip
RAP2B	Inh_Vip
RPL23	Inh_Vip
RPL26	Inh_Vip
RPL28	Inh_Vip
RPS25	Inh_Vip
RPS3A	Inh_Vip
RTL8C	Inh_Vip
SBNO1	Inh_Vip
SCD	Inh_Vip
SCN1A	Inh_Vip
SCN1B	Inh_Vip
SLC25A5	Inh_Vip
SNCA	Inh_Vip
SPARCL1	Inh_Vip
STMN1	Inh_Vip
STMN4	Inh_Vip
TAF10	Inh_Vip
TMSB4Y	Inh_Vip
TMX4	Inh_Vip
TPT1	Inh_Vip
TTC19	Inh_Vip
TUBB	Inh_Vip
UQCC2	Inh_Vip
VAV2	Inh_Vip
XKR6	Inh_Vip
YWHAH	Inh_Vip
ZFP30	Inh_Vip
ZNF641	Inh_Vip
ADGRL3	Peri_Vtn
AGTPBP1	Peri_Vtn
AMFR	Peri_Vtn
ANO4	Peri_Vtn
ARHGEF7	Peri_Vtn
ASPH	Peri_Vtn
ATP5F1C	Peri_Vtn
CAP2	Peri_Vtn
CDH4	Peri_Vtn
CDS2	Peri_Vtn
CHN1	Peri_Vtn
COX6A1	Peri_Vtn
DPYSL2	Peri_Vtn
EID2	Peri_Vtn
EIF3M	Peri_Vtn
GFRA2	Peri_Vtn
GTF3C1	Peri_Vtn
HIVEP2	Peri_Vtn
KANK2	Peri_Vtn
KLHL7	Peri_Vtn
LRRC8B	Peri_Vtn
MAGI2	Peri_Vtn
MAT2B	Peri_Vtn
MFF	Peri_Vtn
MTCL1	Peri_Vtn
OSBPL3	Peri_Vtn
PITPNM2	Peri_Vtn
PNRC1	Peri_Vtn
PRICKLE2	Peri_Vtn
PRKAR1A	Peri_Vtn
PRKCE	Peri_Vtn
R3HCC1L	Peri_Vtn
R3HDM1	Peri_Vtn
RAB14	Peri_Vtn
RPS8	Peri_Vtn
SDC2	Peri_Vtn
SEMA6D	Peri_Vtn
SLC25A3	Peri_Vtn
STAU2	Peri_Vtn
TRPC1	Peri_Vtn
TSPAN17	Peri_Vtn
ZBTB11	Peri_Vtn
ACP1	VLMC_Cped1
ACSL3	VLMC_Cped1
ACTB	VLMC_Cped1
ADAP1	VLMC_Cped1
ADCY1	VLMC_Cped1
ALG5	VLMC_Cped1
ARPC1A	VLMC_Cped1
ARPC3	VLMC_Cped1
ATP1B1	VLMC_Cped1
ATP5F1A	VLMC_Cped1
ATP5F1D	VLMC_Cped1
ATP5MF	VLMC_Cped1
BAIAP2	VLMC_Cped1
BOC	VLMC_Cped1
BTF3	VLMC_Cped1
CADM2	VLMC_Cped1
CALM2	VLMC_Cped1
CAMK2G	VLMC_Cped1
CANX	VLMC_Cped1
CDH6	VLMC_Cped1
CNOT7	VLMC_Cped1
COX6A1	VLMC_Cped1
CST3	VLMC_Cped1
DAD1	VLMC_Cped1
DBI	VLMC_Cped1
DCC	VLMC_Cped1
DEGS1	VLMC_Cped1
DYNLL1	VLMC_Cped1
EDC3	VLMC_Cped1
EIF3I	VLMC_Cped1
EIF5A	VLMC_Cped1
EIF5AL1	VLMC_Cped1
ERG28	VLMC_Cped1
FAM174A	VLMC_Cped1
FTSJ1	VLMC_Cped1
GUCY1A2	VLMC_Cped1
HECW2	VLMC_Cped1
HGF	VLMC_Cped1
HNRNPA0	VLMC_Cped1
HNRNPCL1	VLMC_Cped1
HNRNPCL2	VLMC_Cped1
HNRNPCL3	VLMC_Cped1
HNRNPC	VLMC_Cped1
HNRNPCL4	VLMC_Cped1
HSP90B1	VLMC_Cped1
IQSEC1	VLMC_Cped1
ITM2C	VLMC_Cped1
KIRREL3	VLMC_Cped1
